u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,access,width,tunnel,service,bridge,junction,est_width,NO2_ugm3,NO_ugm3,CO2_mgm3,CO_mgm3,O3_ugm3,PM25_ugm3
3594373498,389620,0,917411677,False,4,Thomas Street,secondary,50,True,18.577,R810,"LINESTRING (-6.2845799 53.3434529, -6.284856 53.3434801)",,,,,,,,28.408445714285712,22.235794285714285,826.5072057142858,0.3847314285714286,40.48117142857143,9.340514285714285
3594373498,9683454002,0,1053693058,False,,,service,,False,10.503,,"LINESTRING (-6.2845799 53.3434529, -6.2846012 53.3433593)",,,,,,,,28.408445714285712,22.235794285714285,826.5072057142858,0.3847314285714286,40.48117142857143,9.340514285714285
3594373498,1419534541,0,"[52881220, 917411677]",False,4,Thomas Street,secondary,50,False,55.06700000000001,R810,"LINESTRING (-6.2845799 53.3434529, -6.2845154 53.343448, -6.2842958 53.343425, -6.2837568 53.3433938)",,,,,,,,26.866549523809525,17.083927142857142,822.6103695238096,0.3814457142857143,42.07498238095238,8.739747142857142
3594373531,1431043267,0,1138497282,False,2,James's Street,tertiary,50,False,15.224,,"LINESTRING (-6.2905558 53.3433566, -6.2907851 53.3433548)",,,,,,,,32.16368,20.57612,819.14604,0.38274,54.372139999999995,9.04044
3594373531,3124320326,0,229820582,True,,,cycleway,,False,70.875,,"LINESTRING (-6.2905558 53.3433566, -6.2903665 53.3434026, -6.2901079 53.3434107, -6.2896495 53.3434293, -6.2895512 53.3433658)",,,,,,,,27.791336,17.473903999999997,818.999008,0.387768,46.320688,9.448488000000001
3594373531,1431043268,0,"[1138497282, 81310506, 746095255]",False,2,James's Street,tertiary,50,True,46.825,,"LINESTRING (-6.2905558 53.3433566, -6.2903638 53.3433581, -6.290105 53.3433602, -6.2900398 53.3433553, -6.2899667 53.3433337, -6.2899467 53.3433161, -6.2899126 53.3432785)",,,,,,,,26.881302857142856,15.437725714285714,818.8791085714284,0.3863371428571429,44.26888,9.501422857142858
3594434232,1396964662,0,768250727,False,,,path,,True,7.931,,"LINESTRING (-6.2517121 53.3481495, -6.2515943 53.3481376)",,,,,,,,41.161199999999994,33.49165,848.3150999999998,0.4439,41.529,11.5232
3594434232,3671681816,0,"[362939726, 909777303]",False,,Matt Talbot Memorial Bridge,path,,True,82.221,,"LINESTRING (-6.2517121 53.3481495, -6.251712 53.3481228, -6.2517146 53.3480936, -6.2517221 53.3480635, -6.2518467 53.3475951, -6.2518617 53.3475604, -6.2518862 53.3475277, -6.2519194 53.3474979, -6.2519355 53.3474795, -6.2519451 53.3474548, -6.2519429 53.3474296)",,,,,yes,,,32.0991096969697,22.447527878787877,841.8942024242425,0.41378303030303026,40.93740242424242,9.49300909090909
3594434232,3594434239,0,"[496130100, 909735846]",False,,,path,,False,12.496,,"LINESTRING (-6.2517121 53.3481495, -6.2517313 53.3481548, -6.2517465 53.3481636, -6.2517561 53.3481748, -6.251759 53.3481873, -6.2517575 53.3482492)",,,,,,,,41.55699333333333,36.51833333333333,849.0741733333333,0.4431866666666666,41.901073333333336,12.283933333333332
3594434234,3594434239,0,909735851,False,,,path,,True,6.606,,"LINESTRING (-6.2517561 53.3483086, -6.2517575 53.3482492)",,,,,,,,39.95016,37.5265,848.4048399999999,0.44451999999999997,39.71824,12.447599999999998
3594434234,8446803730,0,909735855,True,2,Custom House Quay,secondary,50,False,8.798,R801,"LINESTRING (-6.2517561 53.3483086, -6.2516236 53.3483064)",,,,,,,,37.90684,35.6006,847.43506,0.44318,37.83456,10.9362
3594434234,3671689535,0,909735859,False,,,path,,False,16.273,,"LINESTRING (-6.2517561 53.3483086, -6.2517551 53.348351, -6.2517491 53.3483653, -6.2517279 53.3483759, -6.2517022 53.3483806, -6.2516073 53.3483801)",,,,,,,,37.28325333333333,38.76311666666667,847.98888,0.4407733333333334,37.594613333333335,10.623933333333332
3594434239,3594434234,0,909735851,False,,,path,,False,6.606,,"LINESTRING (-6.2517575 53.3482492, -6.2517561 53.3483086)",,,,,,,,39.95016,37.5265,848.4048399999999,0.44451999999999997,39.71824,12.447599999999998
3594434239,3594434232,0,"[496130100, 909735846]",False,,,path,,True,12.496,,"LINESTRING (-6.2517575 53.3482492, -6.251759 53.3481873, -6.2517561 53.3481748, -6.2517465 53.3481636, -6.2517313 53.3481548, -6.2517121 53.3481495)",,,,,,,,41.55699333333333,36.51833333333333,849.0741733333333,0.4431866666666666,41.901073333333336,12.283933333333332
3594434239,4279188485,0,"[909735853, 909735854]",True,1,Custom House Quay,service,50,False,211.94700000000003,,"LINESTRING (-6.2517575 53.3482492, -6.2527501 53.3482429, -6.2547685 53.3482418, -6.2549478 53.3482232)",,,,,,,,31.286503333333332,28.53222583333333,843.9322050000001,0.43870666666666663,39.290796666666665,9.828666666666665
3594434240,1396964662,0,70406680,True,2,Matt Talbot Memorial Bridge,secondary,50,False,11.917,R105,"LINESTRING (-6.2515609 53.3482429, -6.2515943 53.3481376)",,,,,,,,43.36,15.737,846.26,0.444,45.344,7.294
3594434240,7172664924,0,909735849,True,,Matt Talbot Memorial Bridge,cycleway,,False,14.133,,"LINESTRING (-6.2515609 53.3482429, -6.2514781 53.3481258)",,1.5,,,,,,38.691419999999994,26.9958,846.74788,0.44104,39.25838,9.228199999999998
3594434240,3594434239,0,514857022,True,1,Custom House Quay,service,50,False,13.071000000000002,,"LINESTRING (-6.2515609 53.3482429, -6.2516519 53.3482469, -6.2517575 53.3482492)",,,,,,,,40.89059999999999,50.0365,851.1734,0.4422,40.3334,15.556
3594514232,3594514235,0,"[41851537, 768702579]",True,2,Beresford Place,secondary,50,False,71.359,R105,"LINESTRING (-6.254946 53.3486617, -6.2546727 53.3490413, -6.254637 53.3490672, -6.2545394 53.349138, -6.254395 53.349195)",,,,,,,,30.492939999999997,20.07474,849.3535600000001,0.45733999999999997,37.32142,8.36352
3594514232,3621522727,0,"[114208059, 768702580, 873226799]",True,2,Beresford Place,secondary,50,False,61.391,R802,"LINESTRING (-6.254946 53.3486617, -6.2548989 53.3488304, -6.2548513 53.3490006, -6.2548278 53.3490402, -6.2548039 53.3490853, -6.2547584 53.349171, -6.2547325 53.3491959)",,,,,,,,30.245342857142855,19.020685714285715,845.3618857142857,0.44411428571428574,36.82537142857143,8.055885714285713
3594514235,1396489769,0,474506101,True,2,Beresford Place,secondary,50,False,71.779,R105,"LINESTRING (-6.254395 53.349195, -6.2538579 53.3493391, -6.2535834 53.3493905, -6.2535621 53.3493945, -6.2533858 53.3494227)",,,,,,,,31.805500000000002,13.5415,849.7950000000001,0.5065,32.4125,7.507
3601013312,3601013313,0,354364719,False,,,service,,False,34.789,,"LINESTRING (-6.257364 53.3534139, -6.2577102 53.3533328, -6.2578518 53.3532994)",permissive,,,parking_aisle,,,,20.8245,21.343727272727275,834.4159999999998,0.413,69.097,24.072
3601013313,133459104,0,14047759,False,,Cumberland Street North,unclassified,30,True,12.411,,"LINESTRING (-6.2578518 53.3532994, -6.2577893 53.3531942)",,,,,,,,11.348666666666666,1.9202857142857144,807.8573333333334,0.365,46.932,6.687666666666666
3601013313,3575151643,0,14047759,False,,Cumberland Street North,unclassified,30,False,39.803,,"LINESTRING (-6.2578518 53.3532994, -6.2579091 53.3533957, -6.2579669 53.353493, -6.2580507 53.3536371)",,,,,,,,11.348666666666666,1.9202857142857144,807.8573333333334,0.365,46.932,6.687666666666666
3601013313,3601013312,0,354364719,False,,,service,,True,34.789,,"LINESTRING (-6.2578518 53.3532994, -6.2577102 53.3533328, -6.257364 53.3534139)",permissive,,,parking_aisle,,,,20.8245,21.343727272727275,834.4159999999998,0.413,69.097,24.072
3621522723,3621522725,0,474506102,True,1,Abbey Street Lower,unclassified,30,False,19.195,,"LINESTRING (-6.2549396 53.3491973, -6.2546664 53.3492539)",,,,,,,,32.711,22.918,848.487,0.412,42.237,8.37
3621522723,3621522727,0,37692492,True,1,Beresford Place,unclassified,50,False,13.748,,"LINESTRING (-6.2549396 53.3491973, -6.2547817 53.349196, -6.2547325 53.3491959)",,,,,,,,29.517,22.935,856.279,0.476,34.467,8.489
3621522725,1294004359,0,515236648,True,1,Beresford Place,secondary,50,False,86.47699999999999,R802,"LINESTRING (-6.2546664 53.3492539, -6.2544406 53.3493236, -6.254017 53.3494511, -6.2539185 53.349484, -6.2538177 53.3495413, -6.2537875 53.3495734, -6.2537498 53.3496237, -6.2537104 53.3497213)",,,,,,,,30.123,22.7365,851.8285,0.4539999999999999,40.4695,9.2525
3621522727,3594514235,0,1167896617,True,1,Beresford Place,unclassified,50,False,22.489,,"LINESTRING (-6.2547325 53.3491959, -6.2546639 53.3491951, -6.2544556 53.3491884, -6.254395 53.349195)",,,,,,,,30.632675,21.268175,850.829275,0.45419999999999994,37.954675,8.541974999999999
3621522727,3621522725,0,1167896618,True,2,Beresford Place,secondary,50,False,7.800000000000001,R802,"LINESTRING (-6.2547325 53.3491959, -6.2547137 53.3492125, -6.2546664 53.3492539)",,,,,,,,30.4132,21.133066666666664,849.0398,0.4457333333333333,37.72366666666667,8.422799999999999
3621526490,3451922931,0,356748752,True,1,Parnell Street,secondary_link,30,False,26.944,R803,"LINESTRING (-6.261428 53.3527492, -6.2613814 53.3527436, -6.2613231 53.3527365, -6.2612522 53.3527451, -6.2611996 53.3527517, -6.2610318 53.3527764)",,,,,,,,15.061,1.897,806.7040000000001,0.35600000000000004,44.16,6.704
3621526490,3451922932,0,578973715,True,2,Cavendish Row,secondary,30,False,22.294,R132,"LINESTRING (-6.261428 53.3527492, -6.2613994 53.3526827, -6.2613621 53.3525959, -6.2613445 53.352555)",,,,,,,,24.455,19.957,846.566,0.396,39.128,6.747
3622724279,736979918,0,59433209,False,1,Strandville Avenue,residential,30,False,92.264,,"LINESTRING (-6.2403607 53.3570186, -6.2414546 53.3575307)",,,,,,,,41.846,19.379,873.042,0.553,23.811,7.431
3622724279,736979908,0,59433209,False,1,Strandville Avenue,residential,30,True,1.844,,"LINESTRING (-6.2403607 53.3570186, -6.2403388 53.3570084)",,,,,,,,41.846,19.379,873.042,0.553,23.811,7.431
3622724279,3622724281,0,356871142,False,,,service,,False,18.442,,"LINESTRING (-6.2403607 53.3570186, -6.2403521 53.3569402, -6.2404367 53.356869)",,,,,,,,41.846,19.379,873.042,0.553,23.810999999999996,7.431
3622724281,3622724279,0,356871142,False,,,service,,True,18.442,,"LINESTRING (-6.2404367 53.356869, -6.2403521 53.3569402, -6.2403607 53.3570186)",,,,,,,,41.846,19.379,873.042,0.553,23.810999999999996,7.431
3624066568,3624066570,0,357010634,False,,,service,,True,30.9,,"LINESTRING (-6.2675567 53.3521635, -6.2673061 53.3523158, -6.2672692 53.3523379, -6.2672297 53.3523613)",,,,driveway,,,,25.9165,31.331499999999995,797.616,0.317,48.563,8.892
3624066570,4002584843,0,4395982,True,1,Dominick Street Lower,tertiary,30,False,42.539,,"LINESTRING (-6.2672297 53.3523613, -6.2667641 53.3520984)",,,,,,,,3.591666666666667,10.671,806.4576666666667,0.359,53.33566666666667,6.324333333333333
3624066570,3624066568,0,357010634,False,,,service,,False,30.9,,"LINESTRING (-6.2672297 53.3523613, -6.2672692 53.3523379, -6.2673061 53.3523158, -6.2675567 53.3521635)",,,,driveway,,,,25.9165,31.331499999999995,797.616,0.317,48.563,8.892
3631917431,111887339,0,12341215,False,2,Oriel Street Upper,tertiary,30,False,76.903,,"LINESTRING (-6.2445434 53.3515129, -6.2444258 53.3516122, -6.2438802 53.35208)",,,,,,,,16.4486,31.228428571428577,830.5063999999999,0.4134,46.7004,6.2258
3631917431,5267884638,0,12341215,False,2,Oriel Street Upper,tertiary,30,True,84.774,,"LINESTRING (-6.2445434 53.3515129, -6.2450706 53.3510889, -6.2452006 53.3509843, -6.2452227 53.3509458, -6.2452572 53.3508858)",,,,,,,,16.4486,31.228428571428573,830.5064,0.41340000000000005,46.7004,6.2258
3631917431,3631917432,0,"[358238171, 753614437, 753614438]",False,,,service,,False,19.817,,"LINESTRING (-6.2445434 53.3515129, -6.2444687 53.3514846, -6.2443799 53.3514508, -6.2442941 53.3514149)",permissive,,building_passage,,,,,16.79674,31.828385714285716,831.50746,0.42066000000000003,46.453860000000006,6.386019999999999
3631917432,3631917433,0,753614438,False,,,service,,False,17.989,,"LINESTRING (-6.2442941 53.3514149, -6.2441312 53.3515442)",permissive,,,,,,,17.84116,33.628257142857144,834.5106400000001,0.44244000000000006,45.714240000000004,6.86668
3631917432,3631917435,0,358238172,False,,,service,,False,28.507,,"LINESTRING (-6.2442941 53.3514149, -6.2444931 53.3512494, -6.2444206 53.3512194)",permissive,,,driveway,,,,17.609066666666667,33.22828571428571,833.8432666666668,0.43760000000000004,45.878600000000006,6.7598666666666665
3631917432,3631917431,0,"[358238171, 753614437, 753614438]",False,,,service,,True,19.817,,"LINESTRING (-6.2442941 53.3514149, -6.2443799 53.3514508, -6.2444687 53.3514846, -6.2445434 53.3515129)",permissive,,building_passage,,,,,16.79674,31.828385714285716,831.50746,0.42066000000000003,46.453860000000006,6.386019999999999
3631917433,3631917432,0,753614438,False,,,service,,True,17.989,,"LINESTRING (-6.2441312 53.3515442, -6.2442941 53.3514149)",permissive,,,,,,,17.84116,33.628257142857144,834.5106400000001,0.44244000000000006,45.714240000000004,6.86668
3631917435,3631917432,0,358238172,False,,,service,,True,28.507,,"LINESTRING (-6.2444206 53.3512194, -6.2444931 53.3512494, -6.2442941 53.3514149)",permissive,,,driveway,,,,17.609066666666667,33.22828571428571,833.8432666666668,0.43760000000000004,45.878600000000006,6.7598666666666665
3640048136,4114771982,0,409585289,False,,,service,,True,8.231,,"LINESTRING (-6.2990095 53.3455951, -6.2990336 53.345657, -6.2990376 53.3456672)",,,,,,,,34.80096,17.542053333333335,841.3307866666668,0.39594666666666667,35.34842666666667,7.880959999999999
3640048136,26914227,0,"[781151851, 781151853, 746105767]",True,2,Saint John's Road West,secondary,60,False,190.257,R148,"LINESTRING (-6.2990095 53.3455951, -6.2983952 53.3456691, -6.2978023 53.3457238, -6.2964723 53.3458407, -6.2961803 53.3458664)",,,,,,,,36.72448038095238,46.20566361904762,844.3830255238096,0.4040201904761904,36.28266323809524,8.097541333333334
3640578609,3640578611,0,359315102,False,,,service,30,False,29.165,,"LINESTRING (-6.2569325 53.3554485, -6.2570041 53.355429, -6.2568405 53.3552371)",,,,,,,,12.283,15.18875,813.8470000000001,0.369,34.689,5.283
3640578611,1294005535,0,114208263,False,,Gardiner Lane,service,30,False,48.652,,"LINESTRING (-6.2568405 53.3552371, -6.2574727 53.3550156)",,,,alley,,,,11.7775,2.9461666666666666,812.6585,0.3732499999999999,45.16175,5.797750000000001
3640578611,1294005534,0,114208263,False,,Gardiner Lane,service,30,True,117.979,,"LINESTRING (-6.2568405 53.3552371, -6.2565489 53.3553383, -6.2553074 53.3557742)",,,,alley,,,,11.777499999999998,2.9461666666666666,812.6585,0.3732499999999999,45.161750000000005,5.797750000000001
3640578611,3640578609,0,359315102,False,,,service,30,True,29.165,,"LINESTRING (-6.2568405 53.3552371, -6.2570041 53.355429, -6.2569325 53.3554485)",,,,,,,,12.283,15.18875,813.8470000000001,0.369,34.689,5.283
3645616993,389678,0,13873188,True,1,Charlemont Mall,residential,30,False,100.727,,"LINESTRING (-6.2627871 53.3303075, -6.2630906 53.3302882, -6.2635284 53.3302748, -6.2641952 53.3302477, -6.2642964 53.3302312)",,,,,,,,5.3115,5.27245,800.3126666666667,0.3633333333333333,54.436,4.908333333333333
3645616993,3645616994,0,359948804,False,,Charlemont Court,service,,False,18.183,,"LINESTRING (-6.2627871 53.3303075, -6.2627915 53.3303357, -6.2627949 53.3303575, -6.2628128 53.3304703)",permissive,,,parking_aisle,,,,10.442,14.187125,814.7574999999999,0.395,44.734,5.2170000000000005
3645616994,3645616993,0,359948804,False,,Charlemont Court,service,,True,18.183,,"LINESTRING (-6.2628128 53.3304703, -6.2627949 53.3303575, -6.2627915 53.3303357, -6.2627871 53.3303075)",permissive,,,parking_aisle,,,,10.442,14.187125,814.7574999999999,0.395,44.734,5.2170000000000005
3649281189,4075804276,0,344761137,False,,,service,,False,5.905,,"LINESTRING (-6.2500434 53.3579788, -6.2500752 53.3579292)",,,,,,,,14.812,4.908,803.363,0.782,42.236,8.511
3649281189,736979916,0,55814730,True,1,Richmond Cottages North,residential,30,False,37.572,,"LINESTRING (-6.2500434 53.3579788, -6.2505003 53.3580735, -6.2505782 53.3580897)",,,,,,,,12.782666666666666,27.289500000000004,818.576,0.4183333333333333,51.154,7.153333333333333
3653407131,26914099,0,353368592,True,,,service,10,False,195.33400000000003,,"LINESTRING (-6.2951045 53.3466275, -6.2949818 53.3466406, -6.2946345 53.3466402, -6.2943092 53.346658, -6.293867 53.3466988, -6.293667 53.3467231, -6.2935036 53.3467506, -6.2930156 53.3468364, -6.2926884 53.3469134, -6.2924302 53.3469678, -6.2922417 53.3469685)",permissive,,,,,,,21.3415,0.3226,799.5787500000001,0.3265,42.791250000000005,6.8025
3653407131,3175765190,0,360792649,False,,,service,10,True,8.85,,"LINESTRING (-6.2951045 53.3466275, -6.2951934 53.3466328, -6.2952368 53.346637)",permissive,,,,,,,19.984,20.65203333333333,800.514,0.333,48.56199999999999,6.056
3653407147,3175765190,0,"[311839248, 353368594, 353368595]",True,,Set-down area,service,10,False,148.439,,"LINESTRING (-6.2933022 53.3467474, -6.2933433 53.3466974, -6.2933797 53.34665, -6.2951954 53.3465123, -6.2952356 53.3465369, -6.2952368 53.346637)",permissive,,,drive-through,,,,22.73275,11.046636666666664,802.8891749999999,0.33835,42.861025000000005,6.19475
3653407147,3653407131,0,353368593,True,,,service,10,False,121.5,,"LINESTRING (-6.2933022 53.3467474, -6.2934991 53.3467169, -6.2936534 53.3466942, -6.2938574 53.3466702, -6.2939923 53.3466553, -6.2943001 53.3466275, -6.2946379 53.3466087, -6.2949836 53.3466051, -6.2951045 53.3466275)",permissive,,,,,,,26.5165,1.7209,806.68575,0.348,35.752250000000004,6.2162500000000005
3658882813,514897349,0,"[1064203156, 361409607]",True,2,Arran Quay,secondary,50,False,78.833,R148,"LINESTRING (-6.2801401 53.3465999, -6.2799588 53.3465651, -6.2790093 53.3463833)",,7.8,,,,,,31.26133809523809,21.780701785714285,851.0767523809524,0.43175238095238094,43.06239365079366,7.558092063492064
3658882813,10726154299,0,1064203158,True,,Liffey Cycle Route,cycleway,,False,78.972,,"LINESTRING (-6.2801401 53.3465999, -6.2798137 53.3465773, -6.2791237 53.3464436, -6.278995 53.346418)",,,,,,,,25.147964285714284,17.707674107142857,837.5489071428573,0.40610714285714283,46.76918095238096,7.45367619047619
3664132465,1574285202,0,49998776,True,2,Bridge Street Upper,secondary_link,50,False,11.494,R108,"LINESTRING (-6.2748984 53.3433743, -6.274876 53.3433245, -6.2748756 53.3432727)",,,,,,,,30.633,33.228,822.362,0.367,18.927,7.587
3664132465,1426048996,0,909788396,True,2,High Street,secondary,50,False,27.559,R108,"LINESTRING (-6.2748984 53.3433743, -6.274737 53.3433922, -6.2744861 53.3433957)",,,,,,,,27.208826666666667,16.710919999999998,830.52652,0.47477777777777774,38.21448888888889,8.2416
3665047544,3665047545,0,461653738,False,,,service,,False,3.578,,"LINESTRING (-6.25876 53.353081, -6.2588109 53.3530704)",,,,,,,,7.2090000000000005,7.546916666666666,812.0515,0.3755,46.1765,7.337000000000001
3665047545,3665047556,0,14047768,False,,Britain Place,service,30,False,4.96,,"LINESTRING (-6.2588109 53.3530704, -6.2588325 53.3531131)",,,,alley,,,,7.209,7.546916666666667,812.0515,0.3755,46.1765,7.337
3665047545,133459112,0,14047768,False,,Britain Place,service,30,True,10.803,,"LINESTRING (-6.2588109 53.3530704, -6.2587638 53.3529774)",,,,alley,,,,7.209,7.546916666666667,812.0515,0.3755,46.1765,7.337
3665047545,3665047544,0,461653738,False,,,service,,True,3.578,,"LINESTRING (-6.2588109 53.3530704, -6.25876 53.353081)",,,,,,,,7.2090000000000005,7.546916666666666,812.0515,0.3755,46.1765,7.337000000000001
